Student_ID,Gender,Age,Branch,CGPA,10th_Percentage,12th_Percentage,No_of_Internships,No_of_Projects,Placed
3943,Female,25,CSE,6.59,80.24,79.11,0,4,Yes
3944,Male,22,ME,6.96,71.36,77.32,1,4,Yes
3945,Female,20,ECE,6.32,60.12,63.38,0,1,No
3946,Female,20,ME,6.21,66.04,64.6,0,2,No
3947,Male,24,ME,5.86,60.53,64.43,1,3,No
3948,Female,22,ECE,8.62,84.01,91.2,3,8,Yes
3949,Female,21,CE,7.4,77.12,68.42,3,3,Yes
3950,Female,24,IT,9.82,98.35,97.1,1,2,Yes
3951,Male,24,CSE,6.13,69.25,70.32,3,7,Yes
3952,Male,25,CSE,5.76,56.67,57.99,1,5,Yes
3953,Female,20,CSE,8.44,83.85,86.64,1,3,Yes
3954,Female,24,IT,5.94,52.09,59.75,3,7,Yes
3955,Female,25,ME,5.0,60.66,55.09,1,3,No
3956,Male,21,IT,6.32,70.42,64.34,1,4,Yes
3957,Female,20,ECE,8.21,79.87,84.85,2,1,Yes
3958,Female,24,CE,6.74,79.75,70.91,1,2,Yes
3959,Male,20,ME,6.14,79.6,72.57,0,6,Yes
3960,Male,25,ME,7.24,75.35,76.94,1,3,Yes
3961,Male,22,ECE,5.0,51.8,45,2,2,No
3962,Male,22,CSE,8.24,87.53,87.2,0,6,Yes
3963,Male,21,EE,8.2,90.67,85.45,3,3,Yes
3964,Female,22,ME,5.78,66.94,63.42,0,1,No
3965,Male,22,EE,7.42,72.65,78.11,2,2,Yes
3966,Female,25,CSE,6.17,76.29,68.69,1,7,Yes
3967,Male,21,IT,7.47,81.76,84.92,0,4,Yes
3968,Male,21,EE,5.0,65.39,59.67,1,3,No
3969,Female,25,ME,8.16,88.5,93.56,1,6,Yes
3970,Male,25,IT,5.87,52.17,56.34,2,2,No
3971,Female,23,CSE,6.28,60.46,63.71,2,3,Yes
3972,Male,22,IT,7.78,79.05,86.61,0,5,Yes
3973,Female,25,ME,7.37,90.21,84.63,1,5,Yes
3974,Female,24,EE,7.0,74.47,69.57,1,1,No
3975,Female,23,CSE,5.1,53.81,50.07,2,0,No
3976,Female,23,ECE,6.64,88.74,83.59,1,5,Yes
3977,Male,22,EE,5.44,69.5,72.17,2,4,Yes
3978,Female,24,IT,7.22,69.69,64.19,2,3,Yes
3979,Female,22,EE,5.65,79.12,69.94,0,4,No
3980,Female,21,CSE,5.0,66.92,58.84,0,2,No
3981,Male,22,CSE,6.99,81.13,88.69,1,4,Yes
3982,Male,25,ECE,5.61,71.64,76.4,2,4,No
3983,Female,25,CSE,5.18,52.53,50.74,2,5,No
3984,Male,21,IT,5.17,51.23,45,0,8,No
3985,Female,23,ME,9.51,96.35,99.09,0,4,Yes
3986,Male,24,CSE,9.26,89.7,91.8,2,2,Yes
3987,Female,22,ME,6.73,89.45,80.94,1,4,Yes
3988,Female,22,ME,8.8,92.39,89.49,1,7,Yes
3989,Male,22,EE,5.0,58.86,61.22,1,1,No
3990,Female,25,ECE,8.15,91.65,97.94,0,7,Yes
3991,Female,25,IT,5.11,52.84,52.79,1,5,No
3992,Female,25,IT,6.13,64.74,56.53,1,3,No
3993,Male,21,CSE,8.49,96.36,91.06,0,3,Yes
3994,Female,20,CSE,5.0,58.28,52.01,0,4,No
3995,Male,22,ECE,5.6,73.66,76.84,1,4,Yes
3996,Female,21,ME,6.01,68.48,71.81,1,4,Yes
3997,Male,23,CSE,5.0,54.6,47.25,1,4,No
3998,Female,20,ECE,7.16,89.88,83.88,2,2,Yes
3999,Female,23,CSE,6.4,71.04,66.41,0,0,No
4000,Female,21,ECE,5.0,51.0,55.12,2,0,No
4001,Female,23,EE,5.92,61.24,53.59,4,5,Yes
4002,Female,20,ECE,7.78,86.13,82.86,0,8,Yes
4003,Male,20,ECE,6.61,58.58,65.87,0,2,Yes
4004,Female,22,CE,5.04,69.67,59.73,1,5,No
4005,Female,24,ECE,7.1,88.84,88.1,2,4,Yes
4006,Female,24,CSE,6.95,74.67,70.03,2,1,Yes
4007,Male,22,ME,5.85,73.52,69.61,1,5,Yes
4008,Male,21,ME,6.76,64.91,71.24,0,4,No
4009,Female,22,ECE,7.58,81.1,83.82,0,2,Yes
4010,Female,23,CSE,8.18,95.52,86.99,0,0,Yes
4011,Male,20,CE,6.48,64.87,57.2,2,0,No
4012,Male,24,ME,8.13,87.28,88.64,0,3,Yes
4013,Male,24,ECE,8.97,90.8,89.04,1,1,Yes
4014,Male,22,CE,7.73,82.15,85.01,2,4,Yes
4015,Male,20,EE,5.67,73.15,67.4,0,4,No
4016,Female,25,ECE,9.71,94.71,100,1,6,Yes
4017,Male,24,IT,5.97,76.13,66.91,3,3,Yes
4018,Female,24,CSE,5.2,66.88,57.23,1,3,No
4019,Female,24,CE,7.04,67.63,68.06,2,3,Yes
4020,Male,23,CE,7.82,78.23,75.29,1,4,Yes
4021,Male,21,ECE,7.39,88.72,81.45,1,2,Yes
4022,Female,25,CSE,5.0,59.96,50.15,4,3,Yes
4023,Female,20,ME,6.43,68.57,69.19,3,7,Yes
4024,Male,21,ECE,8.73,95.64,99.71,2,6,Yes
4025,Female,23,ECE,6.02,72.95,76.57,1,6,Yes
4026,Male,23,ECE,9.6,93.09,97.63,0,5,Yes
4027,Male,21,CE,5.0,56.04,56.01,0,5,No
4028,Female,25,CE,5.0,64.08,57.03,3,2,No
4029,Male,24,CE,6.16,62.36,59.18,2,6,Yes
4030,Female,23,ECE,9.33,97.74,100,0,4,Yes
4031,Male,23,ECE,6.65,69.2,73.21,0,4,No
4032,Female,20,CSE,5.91,68.74,75.66,3,4,Yes
4033,Male,22,CSE,5.64,55.71,56.13,2,5,No
4034,Male,22,CE,5.78,75.94,66.06,1,5,No
4035,Male,22,ME,7.94,73.5,78.97,1,4,Yes
4036,Male,25,CSE,5.0,61.21,61.83,0,6,No
4037,Male,20,EE,7.24,85.14,81.01,1,2,Yes
4038,Female,21,ECE,6.52,73.13,72.57,3,4,Yes
4039,Female,20,CSE,5.0,57.72,53.29,1,4,No
4040,Female,24,IT,5.08,64.72,62.41,2,4,No
4041,Male,20,IT,7.26,84.38,77.6,1,1,Yes
4042,Male,21,ME,7.48,82.15,72.22,1,2,Yes
4043,Male,22,ECE,7.79,80.36,82.21,0,6,Yes
4044,Male,23,IT,7.6,86.25,90.29,1,5,Yes
4045,Male,20,CSE,7.36,85.34,76.34,2,2,Yes
4046,Female,21,CSE,7.96,78.07,74.77,0,2,Yes
4047,Male,25,EE,7.45,70.89,75.21,1,8,Yes
4048,Male,23,CSE,7.75,86.33,85.9,0,4,Yes
4049,Male,25,CSE,7.28,71.18,72.15,1,1,Yes
4050,Male,24,CSE,5.15,55.84,55.96,2,1,No
4051,Male,24,ECE,5.0,50.18,45.02,0,3,No
4052,Male,20,IT,8.51,97.27,98.64,1,1,Yes
4053,Male,24,EE,6.04,54.08,54.91,3,3,Yes
4054,Male,25,ME,9.94,98.75,100,1,5,Yes
4055,Female,21,IT,6.66,66.95,58.39,0,1,No
4056,Female,23,EE,5.68,61.55,68.18,2,3,Yes
4057,Male,21,EE,6.5,59.68,65.58,2,3,Yes
4058,Female,23,IT,5.88,55.41,61.68,3,2,Yes
4059,Female,20,ME,7.85,80.06,80.34,0,7,Yes
4060,Female,21,IT,5.87,78.48,76.02,0,0,No
4061,Female,23,EE,5.67,73.66,72.26,3,3,Yes
4062,Female,21,CSE,5.0,62.82,55.59,1,4,No
4063,Female,25,CE,7.57,95.22,96.55,0,3,Yes
4064,Male,25,CSE,6.49,72.55,77.3,3,2,Yes
4065,Male,24,CE,5.0,50.62,45,1,6,No
4066,Male,22,EE,9.34,98.27,93.18,0,4,Yes
4067,Female,25,ME,8.31,80.21,82.53,1,3,Yes
4068,Female,21,ME,5.0,50.97,45,3,5,No
4069,Female,23,IT,5.0,52.09,45.74,0,0,No
4070,Male,22,ME,6.89,69.92,75.48,1,3,Yes
4071,Female,25,IT,6.47,62.73,69.62,1,4,Yes
4072,Female,24,CSE,7.05,84.56,75.66,4,5,Yes
4073,Female,24,CSE,8.58,96.84,99.15,0,3,Yes
4074,Female,24,ME,7.32,88.77,91.17,1,5,Yes
4075,Male,24,CSE,5.0,60.84,51.19,1,2,No
4076,Female,20,CSE,6.14,61.27,56.85,0,5,Yes
4077,Male,24,ECE,5.0,59.35,64.09,0,3,No
4078,Male,20,CSE,8.7,90.25,86.13,1,1,Yes
4079,Male,23,CSE,7.75,78.8,86.19,2,2,Yes
4080,Female,25,EE,7.51,96.37,93.45,1,2,Yes
4081,Female,21,IT,8.02,75.02,79.65,2,1,Yes
4082,Male,25,CE,6.11,66.92,57.3,0,5,No
4083,Male,20,EE,8.46,92.85,84.83,3,3,Yes
4084,Male,23,ECE,6.16,61.3,68.56,0,2,No
4085,Female,23,CSE,5.52,70.12,75.34,2,4,Yes
4086,Female,23,CSE,5.0,56.44,62.17,1,1,No
4087,Male,22,ECE,7.03,82.32,81.34,2,4,Yes
4088,Male,21,EE,8.44,83.94,81.54,1,5,Yes
4089,Male,20,CE,6.79,87.5,85.02,0,2,No
4090,Female,24,ECE,5.0,54.81,55.5,2,6,No
4091,Male,21,ECE,5.27,55.58,62.98,1,3,No
4092,Female,23,CE,5.0,52.24,48.55,1,3,No
4093,Female,21,IT,5.0,58.63,49.25,0,3,No
4094,Female,24,CSE,7.57,82.77,88.34,2,3,Yes
4095,Male,23,ECE,6.7,85.63,88.44,1,0,Yes
4096,Male,24,ME,7.12,78.62,86.42,2,3,Yes
4097,Male,23,ECE,5.0,53.89,50.87,0,3,No
4098,Female,23,IT,8.13,92.55,88.63,0,3,Yes
4099,Male,25,ECE,7.18,67.91,65.15,0,5,Yes
4100,Female,25,ECE,7.29,78.84,71.48,0,4,Yes
4101,Male,21,CSE,7.21,73.02,71.6,0,2,Yes
4102,Female,23,CSE,7.24,88.36,93.47,1,3,Yes
4103,Female,21,CSE,6.17,52.82,59.99,1,3,Yes
4104,Female,22,ECE,5.52,51.54,59.42,2,4,No
4105,Male,23,IT,6.44,72.45,71.82,1,1,No
4106,Male,22,CSE,5.0,60.77,62.85,1,2,No
4107,Female,24,CE,9.93,98.31,97.16,1,3,Yes
4108,Female,23,IT,5.02,63.3,66.88,2,5,No
4109,Male,23,CSE,5.49,66.5,64.64,1,0,No
4110,Male,21,CE,6.2,64.06,60.76,1,6,Yes
4111,Male,20,EE,7.72,75.41,78.67,0,4,Yes
4112,Female,24,CE,5.0,50.59,45,0,4,No
4113,Male,24,CSE,6.07,75.83,71.12,2,0,Yes
4114,Female,23,CSE,5.0,56.89,53.93,1,5,No
4115,Male,21,CSE,6.01,57.84,65.43,0,4,Yes
4116,Male,20,CSE,5.98,72.61,70.93,0,7,Yes
4117,Female,24,CSE,5.59,57.47,59.69,2,7,Yes
4118,Female,21,EE,5.02,70.03,66.93,1,5,No
4119,Male,25,CSE,5.69,54.99,55.43,0,3,No
4120,Female,25,ECE,8.34,93.53,96.6,1,5,Yes
4121,Female,21,CSE,5.0,63.76,57.32,0,7,Yes
4122,Female,20,IT,7.52,96.49,92.64,2,2,Yes
4123,Male,24,EE,5.79,65.18,63.29,1,4,No
4124,Male,23,ECE,5.92,64.5,69.22,0,0,No
4125,Female,22,ME,5.12,69.1,64.76,2,3,No
4126,Male,22,ME,5.61,72.29,67.11,3,7,Yes
4127,Female,24,EE,8.94,97.51,95.61,0,4,Yes
4128,Male,24,IT,6.49,59.11,60.45,0,6,No
4129,Male,23,IT,8.9,96.07,98.72,1,7,Yes
4130,Male,20,CSE,9.28,98.83,99.68,1,5,Yes
4131,Male,20,IT,5.23,64.14,55.25,4,3,Yes
4132,Female,23,ME,7.73,81.17,85.86,1,4,Yes
4133,Female,21,IT,6.33,55.22,63.01,1,3,Yes
4134,Male,21,EE,6.4,65.35,71.68,2,5,Yes
4135,Male,20,CSE,8.49,93.36,91.32,2,6,Yes
4136,Male,20,CSE,5.0,54.55,49.71,4,3,Yes
4137,Male,22,CSE,5.14,61.43,63.35,1,3,No
4138,Male,21,CSE,9.22,98.3,96.94,2,5,Yes
4139,Female,20,IT,6.82,84.04,84.58,2,8,Yes
4140,Male,20,CE,7.18,80.06,81.72,0,3,Yes
4141,Female,23,EE,5.66,57.58,56.7,0,6,No
4142,Female,22,ME,6.36,68.43,64.36,2,2,Yes
4143,Female,24,ECE,6.2,54.53,57.15,4,2,Yes
4144,Male,23,CE,6.36,69.14,76.01,1,4,No
4145,Female,22,ECE,5.0,56.14,62.0,0,0,No
4146,Female,24,CSE,8.27,92.97,96.47,1,5,Yes
4147,Female,20,CSE,6.5,64.5,72.09,1,0,Yes
4148,Female,21,CSE,6.35,56.48,59.0,2,8,Yes
4149,Female,21,IT,5.64,56.18,61.19,1,4,No
4150,Female,20,CSE,5.95,53.93,61.18,2,5,No
4151,Male,20,IT,8.3,91.46,89.73,2,7,Yes
4152,Female,20,CSE,5.0,54.3,48.46,2,4,No
4153,Male,22,EE,5.09,68.4,68.71,2,7,Yes
4154,Female,23,ECE,5.0,59.64,66.42,1,2,No
4155,Female,23,CE,6.79,62.01,69.86,3,7,Yes
4156,Male,21,CSE,5.28,53.52,61.36,3,0,No
4157,Male,25,CE,7.5,90.28,82.47,2,4,Yes
4158,Female,21,CSE,5.61,62.83,54.92,2,3,No
4159,Female,24,ECE,5.71,70.28,68.6,2,1,Yes
4160,Female,25,ECE,5.0,61.18,54.41,2,4,No
4161,Female,23,ME,9.14,94.66,87.81,0,4,Yes
4162,Female,22,ME,5.0,58.11,51.47,2,5,No
4163,Female,22,ME,6.2,62.17,68.76,2,5,Yes
4164,Male,20,CSE,6.59,88.37,82.38,1,4,Yes
4165,Male,23,ECE,7.65,91.2,86.91,2,5,Yes
4166,Female,23,EE,5.13,58.18,56.85,2,2,No
4167,Male,21,CSE,9.13,85.76,92.94,1,1,Yes
4168,Female,23,IT,5.0,51.1,45,1,4,No
4169,Female,22,EE,7.34,78.88,86.0,0,3,Yes
4170,Female,24,ME,8.46,97.86,100,1,4,Yes
4171,Male,25,ECE,7.07,83.43,74.75,0,3,Yes
4172,Male,25,ECE,6.09,57.27,53.66,1,3,No
4173,Male,24,IT,6.84,91.66,85.36,0,0,Yes
4174,Male,25,CE,6.8,84.27,84.67,1,4,Yes
4175,Male,21,ME,5.12,51.93,50.42,1,1,No
4176,Male,23,CE,7.29,87.36,82.59,0,3,Yes
4177,Female,20,ECE,5.83,56.75,55.21,0,5,No
4178,Female,23,ME,5.0,60.26,57.38,2,5,No
4179,Male,25,CSE,7.74,96.89,100,0,3,Yes
4180,Male,21,CSE,7.0,92.98,86.72,0,0,Yes
4181,Male,22,CSE,6.57,86.55,86.07,3,4,Yes
4182,Female,25,CSE,8.0,98.79,94.75,0,3,Yes
4183,Female,24,CSE,7.93,79.7,85.38,0,3,Yes
4184,Male,23,ME,5.5,73.09,75.26,0,0,No
4185,Female,20,CE,5.55,69.09,66.94,1,0,No
4186,Male,25,IT,5.0,51.35,47.28,1,2,No
4187,Male,25,CSE,5.0,50.18,45,1,3,No
4188,Female,23,EE,9.25,97.93,95.41,2,1,Yes
4189,Female,22,CSE,5.65,61.98,54.91,4,7,Yes
4190,Female,21,CE,6.79,81.75,83.2,3,5,Yes
4191,Female,22,ECE,7.19,69.83,76.72,2,4,Yes
4192,Male,20,CE,7.7,88.04,92.75,2,6,Yes
4193,Female,24,ECE,7.16,69.69,63.67,1,4,Yes
4194,Male,22,ME,5.87,76.15,80.51,2,3,Yes
4195,Male,22,ME,6.06,56.43,57.39,1,5,Yes
4196,Female,25,ME,6.41,79.22,72.48,2,4,Yes
4197,Male,24,ECE,7.15,91.78,83.71,1,4,Yes
4198,Male,22,ME,6.76,72.92,80.41,1,5,Yes
4199,Male,23,CSE,6.94,77.93,83.99,1,3,Yes
4200,Female,20,ME,6.97,82.31,89.67,2,2,Yes
4201,Female,23,CSE,8.15,94.86,88.38,2,1,Yes
4202,Female,24,ECE,8.41,85.35,75.48,1,3,Yes
4203,Male,21,ME,7.14,78.04,81.63,3,6,Yes
4204,Male,22,EE,9.67,95.82,100,0,4,Yes
4205,Male,24,EE,7.74,93.24,85.86,2,7,Yes
4206,Male,24,EE,7.74,76.76,80.57,4,3,Yes
4207,Male,24,CSE,5.0,50.2,45,2,8,Yes
4208,Female,25,ME,8.19,88.31,83.94,2,2,Yes
4209,Male,20,ECE,7.87,78.49,83.4,0,4,Yes
4210,Male,21,IT,6.49,72.14,68.52,2,0,Yes
4211,Male,22,ECE,8.54,95.06,88.83,1,4,Yes
4212,Female,20,ECE,8.47,79.69,83.78,1,6,Yes
4213,Female,25,ECE,6.81,70.42,78.17,1,4,Yes
4214,Male,22,EE,6.28,73.95,81.14,4,4,Yes
4215,Female,23,ECE,6.92,69.01,74.85,3,3,Yes
4216,Female,23,ECE,5.0,60.68,61.19,0,5,No
4217,Male,21,IT,8.01,78.81,74.93,1,5,Yes
4218,Male,21,CE,6.65,83.49,80.56,1,3,Yes
4219,Male,20,IT,6.7,72.07,66.79,0,7,Yes
4220,Male,20,IT,6.69,88.82,84.76,0,3,Yes
4221,Female,20,CE,5.0,57.29,48.03,1,2,No
4222,Male,22,ECE,7.29,89.17,93.56,0,4,Yes
4223,Female,20,CE,5.86,57.23,59.42,0,3,No
4224,Female,20,CE,6.06,58.27,50.96,2,4,Yes
4225,Male,22,IT,7.21,77.32,73.67,3,3,Yes
4226,Female,24,IT,5.43,56.18,53.52,1,3,No
4227,Male,25,IT,6.87,88.89,83.07,1,8,Yes
4228,Female,22,EE,5.11,70.14,60.67,2,2,No
4229,Female,21,CE,5.51,70.78,77.5,3,2,No
4230,Male,22,EE,6.44,69.62,67.86,1,7,Yes
4231,Female,20,CE,6.11,83.23,76.34,1,2,No
4232,Male,23,ECE,8.44,93.81,100,2,4,Yes
4233,Male,25,ME,7.97,78.82,80.25,2,2,Yes
4234,Female,24,CSE,5.0,50.12,46.19,0,2,No
4235,Female,24,CSE,5.0,57.12,51.32,2,2,No
4236,Male,24,ECE,7.59,74.06,73.81,2,6,Yes
4237,Male,21,CSE,7.99,83.96,83.29,2,7,Yes
4238,Male,24,ECE,8.72,94.18,88.84,1,4,Yes
4239,Female,23,IT,8.58,91.39,88.9,0,3,Yes
4240,Male,21,EE,5.47,62.6,67.3,1,2,No
4241,Female,23,ECE,8.12,94.4,89.1,2,5,Yes
4242,Male,23,ECE,7.67,92.51,100,3,4,Yes
4243,Female,21,ECE,5.87,57.6,57.0,0,5,No
4244,Male,25,CSE,6.28,81.55,78.35,0,3,Yes
4245,Male,24,CE,5.03,51.63,48.6,1,0,No
4246,Female,25,IT,6.67,64.98,63.48,2,4,Yes
4247,Female,21,CE,9.74,93.13,96.83,0,5,Yes
4248,Male,25,CSE,7.39,91.08,95.33,2,8,Yes
4249,Male,20,ECE,5.0,50.14,52.78,2,5,No
4250,Male,20,IT,5.0,51.93,50.34,3,3,No
4251,Male,21,IT,6.63,76.85,73.56,1,5,Yes
4252,Male,20,EE,5.0,66.05,57.26,2,7,No
4253,Male,20,ECE,6.55,86.11,76.62,1,1,Yes
4254,Female,21,EE,8.78,95.58,89.71,0,1,Yes
4255,Male,23,IT,6.74,80.59,81.44,1,5,Yes
4256,Female,25,CSE,7.83,79.36,75.14,4,5,Yes
4257,Female,22,CSE,8.16,82.49,84.74,1,4,Yes
4258,Male,22,CSE,7.15,88.15,81.95,3,5,Yes
4259,Male,21,CSE,9.46,95.93,100,3,5,Yes
4260,Male,24,ME,7.52,83.65,81.7,2,6,Yes
4261,Male,24,IT,7.02,74.32,65.91,1,4,Yes
4262,Male,24,EE,5.84,75.29,66.71,2,4,Yes
4263,Female,22,ECE,5.82,58.37,61.59,1,2,No
4264,Female,24,ECE,5.0,58.95,55.68,0,3,No
4265,Male,20,CSE,8.92,97.18,100,2,6,Yes
4266,Male,25,IT,7.94,75.07,75.04,1,2,Yes
4267,Male,24,IT,7.19,74.5,68.27,1,5,Yes
4268,Female,24,CSE,7.27,87.21,93.14,3,2,Yes
4269,Female,23,EE,5.0,56.58,52.61,1,2,No
4270,Female,23,CE,6.81,76.85,68.69,4,6,Yes
4271,Male,25,CSE,7.02,85.71,80.75,0,2,Yes
4272,Male,20,ECE,6.61,76.83,71.37,2,2,Yes
4273,Male,21,ECE,6.69,76.23,80.79,0,6,Yes
4274,Male,23,EE,6.69,74.67,76.35,4,4,Yes
4275,Male,22,IT,5.06,62.64,60.77,0,2,No
4276,Female,21,EE,6.48,78.48,80.93,4,6,Yes
4277,Female,23,CSE,5.54,72.23,74.17,2,2,Yes
4278,Male,24,CSE,6.1,57.51,52.53,1,2,No
4279,Male,25,IT,6.45,55.82,61.79,1,5,No
4280,Male,21,ME,5.0,53.04,59.99,2,3,No
4281,Male,22,CE,5.02,55.0,45.63,1,7,No
4282,Male,23,CE,5.91,58.64,64.57,2,3,No
4283,Female,21,IT,6.58,72.37,78.11,3,5,Yes
4284,Female,21,ECE,5.0,50.7,50.5,3,4,Yes
4285,Female,23,CSE,7.66,84.15,79.53,1,4,Yes
4286,Male,22,EE,5.0,64.53,63.94,2,4,No
4287,Male,20,CE,8.61,94.83,94.25,1,0,Yes
4288,Female,24,CSE,7.29,78.88,81.75,1,4,Yes
4289,Female,24,CE,5.23,72.0,62.65,0,4,No
4290,Male,24,ECE,8.95,92.49,90.77,2,2,Yes
4291,Female,21,ME,9.79,96.29,95.7,0,3,Yes
4292,Male,23,CSE,9.45,96.29,98.93,0,1,Yes
4293,Male,20,EE,6.11,57.33,56.43,1,2,No
4294,Female,25,CSE,6.06,58.92,58.58,1,4,Yes
4295,Female,25,EE,6.27,73.54,69.7,0,4,Yes
4296,Female,23,ECE,6.64,84.98,75.64,0,4,Yes
4297,Male,20,CE,7.98,88.02,81.99,2,2,Yes
4298,Female,23,CE,5.42,51.11,53.88,0,5,No
4299,Male,22,CE,7.42,75.54,78.62,0,4,Yes
4300,Female,23,EE,5.37,64.37,56.24,1,6,No
4301,Female,23,EE,8.53,92.35,89.55,0,3,Yes
4302,Female,23,ECE,6.18,64.55,71.93,3,2,Yes
4303,Male,21,CSE,6.66,84.87,86.09,2,2,Yes
4304,Male,23,CE,6.83,71.45,61.64,3,2,Yes
4305,Female,24,ME,6.45,83.2,78.22,1,3,No
4306,Female,22,CSE,5.0,54.17,61.16,3,2,No
4307,Female,21,EE,6.97,74.72,66.36,0,2,No
4308,Male,20,IT,7.57,93.49,97.44,1,0,Yes
4309,Female,21,ECE,7.67,91.05,84.61,0,4,Yes
4310,Male,23,CSE,6.02,65.62,62.48,2,3,Yes
4311,Female,22,IT,6.96,74.24,74.47,1,3,Yes
4312,Male,25,CSE,7.44,80.83,73.24,0,1,Yes
4313,Female,22,CE,8.08,77.4,78.64,2,1,Yes
4314,Female,21,ME,5.09,53.02,51.18,1,8,No
4315,Female,23,EE,5.0,54.72,45.93,0,2,No
4316,Male,25,IT,5.0,57.3,61.77,2,1,No
4317,Female,22,ECE,5.0,51.26,54.41,1,1,No
4318,Male,21,CSE,9.39,95.92,100,1,8,Yes
4319,Female,24,CSE,7.99,87.87,82.07,2,0,Yes
4320,Male,25,CSE,7.04,77.03,67.73,2,3,Yes
4321,Female,20,EE,6.22,63.83,68.54,1,1,Yes
4322,Male,21,IT,6.87,69.93,61.48,0,7,Yes
4323,Female,25,CE,8.58,97.89,92.61,1,1,Yes
4324,Female,24,ECE,5.31,58.62,56.93,0,3,No
4325,Male,20,CSE,8.88,87.89,89.04,2,4,Yes
4326,Male,22,ECE,5.71,64.96,55.58,4,1,Yes
4327,Male,20,ECE,6.95,83.19,78.63,0,6,Yes
4328,Female,24,CSE,5.0,57.55,59.62,1,4,No
4329,Male,23,CE,6.3,61.44,59.2,1,1,No
4330,Female,25,CE,9.0,94.65,86.18,0,4,Yes
4331,Female,24,ME,6.94,73.48,64.12,0,2,No
4332,Male,21,CSE,7.88,89.15,89.81,4,1,Yes
4333,Male,23,IT,7.73,90.49,89.42,2,3,Yes
4334,Male,21,CSE,5.4,68.49,71.92,0,2,No
4335,Female,25,CSE,8.2,81.96,87.31,2,3,Yes
4336,Female,20,CE,7.57,87.22,87.54,2,1,Yes
4337,Male,20,IT,7.29,79.77,77.02,2,3,Yes
4338,Male,25,CSE,7.51,87.53,81.46,0,1,Yes
4339,Male,20,ME,6.27,78.42,84.02,2,4,Yes
4340,Male,22,CSE,5.0,51.5,55.05,1,3,No
4341,Female,25,ECE,5.0,59.44,65.19,1,4,No
4342,Female,21,CSE,8.17,91.69,87.54,2,5,Yes
4343,Male,22,IT,8.84,98.95,90.98,0,4,Yes
4344,Male,21,CE,7.08,75.45,68.42,1,4,Yes
4345,Male,23,CSE,7.87,93.02,98.16,4,4,Yes
4346,Female,23,CSE,5.72,67.84,63.44,2,4,Yes
4347,Female,22,CSE,5.0,61.31,65.11,1,1,No
4348,Female,24,ECE,5.57,69.58,61.77,1,4,No
4349,Female,22,ME,5.0,68.12,61.33,1,2,No
4350,Male,23,ECE,5.82,55.79,51.31,3,6,Yes
4351,Male,21,IT,7.6,86.67,90.76,2,2,Yes
4352,Female,21,ME,6.47,74.54,68.98,1,6,Yes
4353,Female,21,ECE,5.0,54.39,49.19,1,5,No
4354,Female,22,CE,7.86,91.53,87.91,1,0,Yes
4355,Female,20,ECE,5.83,70.27,77.9,2,7,Yes
4356,Male,24,ECE,5.0,63.09,55.35,3,7,Yes
4357,Female,21,IT,7.2,75.99,75.62,3,7,Yes
4358,Female,23,CSE,6.56,88.71,82.2,2,4,Yes
4359,Female,22,CSE,5.43,55.56,48.96,2,6,Yes
4360,Female,21,CSE,6.03,75.86,70.39,3,7,Yes
4361,Male,25,IT,7.97,89.71,96.41,2,3,Yes
4362,Male,21,ECE,6.44,67.41,62.54,1,3,No
4363,Male,25,ME,7.84,73.32,75.84,2,1,Yes
4364,Male,20,CSE,10.0,97.38,100,3,6,Yes
4365,Male,22,IT,7.72,78.42,82.52,1,2,Yes
4366,Male,23,EE,6.96,76.99,81.81,3,4,Yes
4367,Male,25,ME,5.0,52.6,50.61,4,1,No
4368,Female,25,EE,7.37,71.98,79.12,0,6,Yes
4369,Female,24,IT,6.71,63.81,66.39,0,5,Yes
4370,Female,21,IT,6.91,67.18,59.88,2,4,Yes
4371,Male,25,ECE,6.19,73.12,69.59,1,8,Yes
4372,Male,21,IT,5.6,65.96,60.89,2,1,No
4373,Male,21,CE,7.38,85.72,76.89,4,3,Yes
4374,Female,24,CSE,8.78,95.69,100,1,1,Yes
4375,Male,23,CSE,7.38,68.71,70.4,4,6,Yes
4376,Female,23,IT,5.51,64.87,68.04,3,2,Yes
4377,Female,24,CE,9.58,92.04,95.82,0,3,Yes
4378,Male,22,ECE,8.24,91.1,94.2,0,4,Yes
4379,Female,22,CSE,5.0,66.38,58.09,2,5,Yes
4380,Female,21,ME,6.51,69.9,70.19,2,4,Yes
4381,Male,24,ECE,8.87,94.62,99.8,0,4,Yes
4382,Male,23,IT,7.06,87.14,89.18,0,5,Yes
4383,Male,25,ECE,9.15,90.77,94.26,0,0,Yes
4384,Male,20,ECE,7.91,75.09,78.29,2,3,Yes
4385,Female,21,CSE,8.72,89.23,93.53,1,6,Yes
4386,Male,22,ECE,7.56,82.95,85.4,1,3,Yes
4387,Female,24,IT,5.0,52.9,51.45,3,5,No
4388,Male,23,ECE,6.52,67.66,62.63,1,4,Yes
4389,Female,23,ECE,7.02,67.15,72.61,0,3,No
4390,Male,21,ECE,6.48,58.8,59.81,0,1,No
4391,Female,22,IT,8.42,96.7,93.38,0,4,Yes
4392,Male,23,ME,7.19,90.18,94.14,1,3,Yes
4393,Male,25,CSE,6.39,72.78,76.18,0,5,Yes
4394,Female,24,ECE,5.0,51.21,54.17,2,2,No
4395,Female,24,CE,5.0,59.51,58.38,4,1,No
